ward,target
19100029: Ward 29,13.048931
19100030: Ward 30,12.860243
19100031: Ward 31,16.105589
19100032: Ward 32,15.531392
19100033: Ward 33,22.44861
19100034: Ward 34,22.686441
19100035: Ward 35,18.771404
19100036: Ward 36,23.395937
19100037: Ward 37,21.696793
19100038: Ward 38,18.858221
19100039: Ward 39,18.679787
19100040: Ward 40,21.289362
19100041: Ward 41,18.429066
19100042: Ward 42,19.940546
19100043: Ward 43,10.275954
19100044: Ward 44,15.060905
19100045: Ward 45,15.426637
19100046: Ward 46,12.904728
19100047: Ward 47,16.759182
19100048: Ward 48,10.396742
19100049: Ward 49,10.903958
19100050: Ward 50,15.355782
19100051: Ward 51,19.410225
19100052: Ward 52,22.353548
19100053: Ward 53,9.4163885
19100054: Ward 54,7.6641507
19100055: Ward 55,11.073177
19100056: Ward 56,10.143648
19100057: Ward 57,13.434677
19100058: Ward 58,8.443224
19100059: Ward 59,7.9241505
19100060: Ward 60,7.200738
19100061: Ward 61,11.852722
19100062: Ward 62,7.1781993
19100063: Ward 63,10.861342
19100064: Ward 64,7.632128
19100065: Ward 65,12.041421
19100066: Ward 66,11.753804
19100067: Ward 67,16.833868
19100068: Ward 68,14.997772
19100069: Ward 69,15.639639
19100070: Ward 70,5.2205667
19100071: Ward 71,6.9949293
19100072: Ward 72,9.4111395
19100073: Ward 73,7.3342605
19100074: Ward 74,12.679268
19100075: Ward 75,15.072491
19100076: Ward 76,14.14907
19100077: Ward 77,8.901233
19100078: Ward 78,11.733197
19100079: Ward 79,16.66344
19100080: Ward 80,21.409927
19100081: Ward 81,10.207017
19100082: Ward 82,16.871801
19100083: Ward 83,10.353196
19100084: Ward 84,8.664362
19100085: Ward 85,15.621172
19100086: Ward 86,13.747917
19100087: Ward 87,24.534052
19100088: Ward 88,19.016369
19100089: Ward 89,20.429808
19100090: Ward 90,25.46132
19100091: Ward 91,25.34697
19100092: Ward 92,20.350683
19100093: Ward 93,25.010345
19100094: Ward 94,18.223469
19100095: Ward 95,24.81871
19100096: Ward 96,19.421944
19100097: Ward 97,22.194845
19100098: Ward 98,24.157274
19100099: Ward 99,20.525248
19100100: Ward 100,9.679166
19100101: Ward 101,23.059399
19100102: Ward 102,6.443287
19100103: Ward 103,4.788625
19100104: Ward 104,15.923127
19100105: Ward 105,10.739883
19100106: Ward 106,20.639603
19100107: Ward 107,4.718184
19100108: Ward 108,22.038393
19100109: Ward 109,16.095781
19100110: Ward 110,11.834949
19100111: Ward 111,17.016544
